region,division,state,Population_2022,page_title,url,rev_id,quality
Midwest,West North Central,North Dakota,779261.0,"Kulm, North Dakota","https://en.wikipedia.org/wiki/Kulm,_North_Dakota",1165752419,C
Midwest,West North Central,North Dakota,779261.0,"Manvel, North Dakota","https://en.wikipedia.org/wiki/Manvel,_North_Dakota",1179717122,C
Midwest,West North Central,North Dakota,779261.0,"Stanton, North Dakota","https://en.wikipedia.org/wiki/Stanton,_North_Dakota",1180014201,C
Midwest,West North Central,North Dakota,779261.0,"Buxton, North Dakota","https://en.wikipedia.org/wiki/Buxton,_North_Dakota",1180012407,C
Midwest,West North Central,North Dakota,779261.0,"Neche, North Dakota","https://en.wikipedia.org/wiki/Neche,_North_Dakota",1180240398,C
Midwest,West North Central,North Dakota,779261.0,"Fairmount, North Dakota","https://en.wikipedia.org/wiki/Fairmount,_North_Dakota",1173023447,C
Midwest,West North Central,North Dakota,779261.0,"Hunter, North Dakota","https://en.wikipedia.org/wiki/Hunter,_North_Dakota",1173129547,C
Midwest,West North Central,North Dakota,779261.0,"Max, North Dakota","https://en.wikipedia.org/wiki/Max,_North_Dakota",1174010040,GA
Midwest,West North Central,North Dakota,779261.0,"McClusky, North Dakota","https://en.wikipedia.org/wiki/McClusky,_North_Dakota",1173670514,C
Midwest,West North Central,North Dakota,779261.0,"Arthur, North Dakota","https://en.wikipedia.org/wiki/Arthur,_North_Dakota",1177726211,C
Midwest,West North Central,North Dakota,779261.0,"St. John, North Dakota","https://en.wikipedia.org/wiki/St._John,_North_Dakota",1172711875,C
Midwest,West North Central,North Dakota,779261.0,"St. Thomas, North Dakota","https://en.wikipedia.org/wiki/St._Thomas,_North_Dakota",1172577609,C
Midwest,West North Central,North Dakota,779261.0,"Sawyer, North Dakota","https://en.wikipedia.org/wiki/Sawyer,_North_Dakota",1173837662,Start
Midwest,West North Central,North Dakota,779261.0,"Alexander, North Dakota","https://en.wikipedia.org/wiki/Alexander,_North_Dakota",1174054966,C
Midwest,West North Central,North Dakota,779261.0,"Bowbells, North Dakota","https://en.wikipedia.org/wiki/Bowbells,_North_Dakota",1173869737,C
Midwest,West North Central,North Dakota,779261.0,"Drake, North Dakota","https://en.wikipedia.org/wiki/Drake,_North_Dakota",1173706145,C
Midwest,West North Central,North Dakota,779261.0,"Gackle, North Dakota","https://en.wikipedia.org/wiki/Gackle,_North_Dakota",1173488161,C
Midwest,West North Central,North Dakota,779261.0,"Hope, North Dakota","https://en.wikipedia.org/wiki/Hope,_North_Dakota",1172868161,C
Midwest,West North Central,North Dakota,779261.0,"Gladstone, North Dakota","https://en.wikipedia.org/wiki/Gladstone,_North_Dakota",1174208409,C
Midwest,West North Central,North Dakota,779261.0,"Reynolds, North Dakota","https://en.wikipedia.org/wiki/Reynolds,_North_Dakota",1172841069,C
Midwest,West North Central,North Dakota,779261.0,"Tower City, North Dakota","https://en.wikipedia.org/wiki/Tower_City,_North_Dakota",1179424069,C
Midwest,West North Central,North Dakota,779261.0,"Arnegard, North Dakota","https://en.wikipedia.org/wiki/Arnegard,_North_Dakota",1174055746,C
Midwest,West North Central,North Dakota,779261.0,"Medina, North Dakota","https://en.wikipedia.org/wiki/Medina,_North_Dakota",1179682644,C
Midwest,West North Central,North Dakota,779261.0,"Walcott, North Dakota","https://en.wikipedia.org/wiki/Walcott,_North_Dakota",1173034769,C
Midwest,West North Central,North Dakota,779261.0,"Michigan City, North Dakota","https://en.wikipedia.org/wiki/Michigan_City,_North_Dakota",1172744012,C
Midwest,West North Central,North Dakota,779261.0,"Abercrombie, North Dakota","https://en.wikipedia.org/wiki/Abercrombie,_North_Dakota",1172898476,C
Midwest,West North Central,North Dakota,779261.0,"Davenport, North Dakota","https://en.wikipedia.org/wiki/Davenport,_North_Dakota",1173064277,C
Midwest,West North Central,North Dakota,779261.0,"Scranton, North Dakota","https://en.wikipedia.org/wiki/Scranton,_North_Dakota",1174331103,C
Midwest,West North Central,North Dakota,779261.0,"Hoople, North Dakota","https://en.wikipedia.org/wiki/Hoople,_North_Dakota",1172659774,C
Midwest,West North Central,North Dakota,779261.0,"Carson, North Dakota","https://en.wikipedia.org/wiki/Carson,_North_Dakota",1174211431,C
Midwest,West North Central,North Dakota,779261.0,"Leonard, North Dakota","https://en.wikipedia.org/wiki/Leonard,_North_Dakota",1173130234,C
Midwest,West North Central,North Dakota,779261.0,"Gilby, North Dakota","https://en.wikipedia.org/wiki/Gilby,_North_Dakota",1172835802,C
Midwest,West North Central,North Dakota,779261.0,"Aneta, North Dakota","https://en.wikipedia.org/wiki/Aneta,_North_Dakota",1172741307,C
Midwest,West North Central,North Dakota,779261.0,"Lansford, North Dakota","https://en.wikipedia.org/wiki/Lansford,_North_Dakota",1173716819,C
Midwest,West North Central,North Dakota,779261.0,"Granville, North Dakota","https://en.wikipedia.org/wiki/Granville,_North_Dakota",1173879270,C
Midwest,West North Central,North Dakota,779261.0,"Dunn Center, North Dakota","https://en.wikipedia.org/wiki/Dunn_Center,_North_Dakota",1174049718,C
Midwest,West North Central,North Dakota,779261.0,"Halliday, North Dakota","https://en.wikipedia.org/wiki/Halliday,_North_Dakota",1174050080,C
Midwest,West North Central,North Dakota,779261.0,"Riverdale, North Dakota","https://en.wikipedia.org/wiki/Riverdale,_North_Dakota",1174013724,C
Midwest,West North Central,North Dakota,779261.0,"Taylor, North Dakota","https://en.wikipedia.org/wiki/Taylor,_North_Dakota",1174209674,C
Midwest,West North Central,North Dakota,779261.0,"Zap, North Dakota","https://en.wikipedia.org/wiki/Zap,_North_Dakota",1174032332,C
Midwest,West North Central,North Dakota,779261.0,"Hazelton, North Dakota","https://en.wikipedia.org/wiki/Hazelton,_North_Dakota",1173496691,C
Midwest,West North Central,North Dakota,779261.0,"Anamoose, North Dakota","https://en.wikipedia.org/wiki/Anamoose,_North_Dakota",1173702954,C
Midwest,West North Central,North Dakota,779261.0,"Tappen, North Dakota","https://en.wikipedia.org/wiki/Tappen,_North_Dakota",1173445572,C
Midwest,West North Central,North Dakota,779261.0,"Flasher, North Dakota","https://en.wikipedia.org/wiki/Flasher,_North_Dakota",1178954849,C
Midwest,West North Central,North Dakota,779261.0,"New Leipzig, North Dakota","https://en.wikipedia.org/wiki/New_Leipzig,_North_Dakota",1174214089,C
Midwest,West North Central,North Dakota,779261.0,"Grenora, North Dakota","https://en.wikipedia.org/wiki/Grenora,_North_Dakota",1173889673,C
Midwest,West North Central,North Dakota,779261.0,"Fordville, North Dakota","https://en.wikipedia.org/wiki/Fordville,_North_Dakota",1172657709,C
Midwest,West North Central,North Dakota,779261.0,"Plaza, North Dakota","https://en.wikipedia.org/wiki/Plaza,_North_Dakota",1173995160,C
Midwest,West North Central,North Dakota,779261.0,"Edinburg, North Dakota","https://en.wikipedia.org/wiki/Edinburg,_North_Dakota",1172657021,Start
Midwest,West North Central,North Dakota,779261.0,"Colfax, North Dakota","https://en.wikipedia.org/wiki/Colfax,_North_Dakota",1172900316,C
Midwest,West North Central,North Dakota,779261.0,"Frontier, North Dakota","https://en.wikipedia.org/wiki/Frontier,_North_Dakota",1173125700,C
Midwest,West North Central,North Dakota,779261.0,"Grandin, North Dakota","https://en.wikipedia.org/wiki/Grandin,_North_Dakota",1172853951,C
Midwest,West North Central,North Dakota,779261.0,"Buffalo, North Dakota","https://en.wikipedia.org/wiki/Buffalo,_North_Dakota",1173062467,C
Midwest,West North Central,North Dakota,779261.0,"Golden Valley, North Dakota","https://en.wikipedia.org/wiki/Golden_Valley,_North_Dakota",1174027293,Start
Midwest,West North Central,North Dakota,779261.0,"Page, North Dakota","https://en.wikipedia.org/wiki/Page,_North_Dakota",1173131883,C
Midwest,West North Central,North Dakota,779261.0,"Minnewaukan, North Dakota","https://en.wikipedia.org/wiki/Minnewaukan,_North_Dakota",1172730822,C
Midwest,West North Central,North Dakota,779261.0,"Munich, North Dakota","https://en.wikipedia.org/wiki/Munich,_North_Dakota",1172649006,C
Midwest,West North Central,North Dakota,779261.0,"Des Lacs, North Dakota","https://en.wikipedia.org/wiki/Des_Lacs,_North_Dakota",1173832776,C
Midwest,West North Central,North Dakota,779261.0,"Sherwood, North Dakota","https://en.wikipedia.org/wiki/Sherwood,_North_Dakota",1173811601,C
Midwest,West North Central,North Dakota,779261.0,"Sheyenne, North Dakota","https://en.wikipedia.org/wiki/Sheyenne,_North_Dakota",1178405582,C
Midwest,West North Central,North Dakota,779261.0,"Wimbledon, North Dakota","https://en.wikipedia.org/wiki/Wimbledon,_North_Dakota",1175268176,B
Midwest,West North Central,North Dakota,779261.0,"Mooreton, North Dakota","https://en.wikipedia.org/wiki/Mooreton,_North_Dakota",1173026827,Start
Midwest,West North Central,North Dakota,779261.0,"Fort Yates, North Dakota","https://en.wikipedia.org/wiki/Fort_Yates,_North_Dakota",1176988192,C
Midwest,West North Central,North Dakota,779261.0,"Regent, North Dakota","https://en.wikipedia.org/wiki/Regent,_North_Dakota",1174325200,C
Midwest,West North Central,North Dakota,779261.0,"Litchville, North Dakota","https://en.wikipedia.org/wiki/Litchville,_North_Dakota",1165891059,C
Midwest,West North Central,North Dakota,779261.0,"Binford, North Dakota","https://en.wikipedia.org/wiki/Binford,_North_Dakota",1178495686,C
Midwest,West North Central,North Dakota,779261.0,"Rutland, North Dakota","https://en.wikipedia.org/wiki/Rutland,_North_Dakota",1173050651,C
Midwest,West North Central,North Dakota,779261.0,"Petersburg, North Dakota","https://en.wikipedia.org/wiki/Petersburg,_North_Dakota",1172745138,C
Midwest,West North Central,North Dakota,779261.0,"Sanborn, North Dakota","https://en.wikipedia.org/wiki/Sanborn,_North_Dakota",1165900774,C
Midwest,West North Central,North Dakota,779261.0,"Rhame, North Dakota","https://en.wikipedia.org/wiki/Rhame,_North_Dakota",1174330511,GA
Midwest,West North Central,North Dakota,779261.0,"Christine, North Dakota","https://en.wikipedia.org/wiki/Christine,_North_Dakota",1172899945,GA
Midwest,West North Central,North Dakota,779261.0,"Willow City, North Dakota","https://en.wikipedia.org/wiki/Willow_City,_North_Dakota",1173724057,C
Midwest,West North Central,North Dakota,779261.0,"Streeter, North Dakota","https://en.wikipedia.org/wiki/Streeter,_North_Dakota",1173217395,C
Midwest,West North Central,North Dakota,779261.0,"Kensal, North Dakota","https://en.wikipedia.org/wiki/Kensal,_North_Dakota",1173214682,C
Midwest,West North Central,North Dakota,779261.0,"Makoti, North Dakota","https://en.wikipedia.org/wiki/Makoti,_North_Dakota",1173835652,C
Midwest,West North Central,North Dakota,779261.0,"Carpio, North Dakota","https://en.wikipedia.org/wiki/Carpio,_North_Dakota",1173816748,C
Midwest,West North Central,North Dakota,779261.0,"Edmore, North Dakota","https://en.wikipedia.org/wiki/Edmore,_North_Dakota",1172672260,Start
Midwest,West North Central,North Dakota,779261.0,"Bowdon, North Dakota","https://en.wikipedia.org/wiki/Bowdon,_North_Dakota",1173339765,C
Midwest,West North Central,North Dakota,779261.0,"Lignite, North Dakota","https://en.wikipedia.org/wiki/Lignite,_North_Dakota",1173870772,C
Midwest,West North Central,North Dakota,779261.0,"Noonan, North Dakota","https://en.wikipedia.org/wiki/Noonan,_North_Dakota",1173878562,C
Midwest,West North Central,North Dakota,779261.0,"Columbus, North Dakota","https://en.wikipedia.org/wiki/Columbus,_North_Dakota",1173870079,C
Midwest,West North Central,North Dakota,779261.0,"Wing, North Dakota","https://en.wikipedia.org/wiki/Wing,_North_Dakota",1178953848,C
Midwest,West North Central,North Dakota,779261.0,"Tolna, North Dakota","https://en.wikipedia.org/wiki/Tolna,_North_Dakota",1172745915,C
Midwest,West North Central,North Dakota,779261.0,"Upham, North Dakota","https://en.wikipedia.org/wiki/Upham,_North_Dakota",1173709246,C
Midwest,West North Central,North Dakota,779261.0,"Pick City, North Dakota","https://en.wikipedia.org/wiki/Pick_City,_North_Dakota",1174029005,Start
Midwest,West North Central,North Dakota,779261.0,"Gardner, North Dakota","https://en.wikipedia.org/wiki/Gardner,_North_Dakota",1174198631,C
Midwest,West North Central,North Dakota,779261.0,"Adams, North Dakota","https://en.wikipedia.org/wiki/Adams,_North_Dakota",1172655868,C
Midwest,West North Central,North Dakota,779261.0,"Marion, North Dakota","https://en.wikipedia.org/wiki/Marion,_North_Dakota",1165892245,C
Midwest,West North Central,North Dakota,779261.0,"Hannaford, North Dakota","https://en.wikipedia.org/wiki/Hannaford,_North_Dakota",1173144304,C
Midwest,West North Central,North Dakota,779261.0,"Medora, North Dakota","https://en.wikipedia.org/wiki/Medora,_North_Dakota",1174176307,C
Midwest,West North Central,North Dakota,779261.0,"Palermo, North Dakota","https://en.wikipedia.org/wiki/Palermo,_North_Dakota",1173994311,C
Midwest,West North Central,North Dakota,779261.0,"Selfridge, North Dakota","https://en.wikipedia.org/wiki/Selfridge,_North_Dakota",1173601726,C
Midwest,West North Central,North Dakota,779261.0,"Portal, North Dakota","https://en.wikipedia.org/wiki/Portal,_North_Dakota",1178609749,C
Midwest,West North Central,North Dakota,779261.0,"Reeder, North Dakota","https://en.wikipedia.org/wiki/Reeder,_North_Dakota",1174284525,GA
Midwest,West North Central,North Dakota,779261.0,"Galesburg, North Dakota","https://en.wikipedia.org/wiki/Galesburg,_North_Dakota",1172853458,C
Midwest,West North Central,North Dakota,779261.0,"Forest River, North Dakota","https://en.wikipedia.org/wiki/Forest_River,_North_Dakota",1172658324,C
Midwest,West North Central,North Dakota,779261.0,"Crystal, North Dakota","https://en.wikipedia.org/wiki/Crystal,_North_Dakota",1172573553,C
Midwest,West North Central,North Dakota,779261.0,"Mercer, North Dakota","https://en.wikipedia.org/wiki/Mercer,_North_Dakota",1174010500,C
Midwest,West North Central,North Dakota,779261.0,"Crary, North Dakota","https://en.wikipedia.org/wiki/Crary,_North_Dakota",1172671099,C
Midwest,West North Central,North Dakota,779261.0,"Goodrich, North Dakota","https://en.wikipedia.org/wiki/Goodrich,_North_Dakota",1173669071,C
Midwest,West North Central,North Dakota,779261.0,"Oriska, North Dakota","https://en.wikipedia.org/wiki/Oriska,_North_Dakota",1165896754,C
Midwest,West North Central,North Dakota,779261.0,"Ryder, North Dakota","https://en.wikipedia.org/wiki/Ryder,_North_Dakota",1173837227,C
Midwest,West North Central,North Dakota,779261.0,"Wildrose, North Dakota","https://en.wikipedia.org/wiki/Wildrose,_North_Dakota",1173891058,C
Midwest,West North Central,North Dakota,779261.0,"Bisbee, North Dakota","https://en.wikipedia.org/wiki/Bisbee,_North_Dakota",1172686150,C
Midwest,West North Central,North Dakota,779261.0,"Lankin, North Dakota","https://en.wikipedia.org/wiki/Lankin,_North_Dakota",1172660134,C
Midwest,West North Central,North Dakota,779261.0,"Fort Ransom, North Dakota","https://en.wikipedia.org/wiki/Fort_Ransom,_North_Dakota",1173057377,C
Midwest,West North Central,North Dakota,779261.0,"Sykeston, North Dakota","https://en.wikipedia.org/wiki/Sykeston,_North_Dakota",1173440359,C
Midwest,West North Central,North Dakota,779261.0,"Osnabrock, North Dakota","https://en.wikipedia.org/wiki/Osnabrock,_North_Dakota",1172649707,C
Midwest,West North Central,North Dakota,779261.0,"Starkweather, North Dakota","https://en.wikipedia.org/wiki/Starkweather,_North_Dakota",1172673582,C
Midwest,West North Central,North Dakota,779261.0,"Marmarth, North Dakota","https://en.wikipedia.org/wiki/Marmarth,_North_Dakota",1174328933,C
Midwest,West North Central,North Dakota,779261.0,"Almont, North Dakota","https://en.wikipedia.org/wiki/Almont,_North_Dakota",1178954461,GA
Midwest,West North Central,North Dakota,779261.0,"Glenfield, North Dakota","https://en.wikipedia.org/wiki/Glenfield,_North_Dakota",1173210425,Start
Midwest,West North Central,North Dakota,779261.0,"Oberon, North Dakota","https://en.wikipedia.org/wiki/Oberon,_North_Dakota",1172731340,C
Midwest,West North Central,North Dakota,779261.0,"Newburg, North Dakota","https://en.wikipedia.org/wiki/Newburg,_North_Dakota",1173717593,C
Midwest,West North Central,North Dakota,779261.0,"Sheldon, North Dakota","https://en.wikipedia.org/wiki/Sheldon,_North_Dakota",1173334253,C
Midwest,West North Central,North Dakota,779261.0,"White Earth, North Dakota","https://en.wikipedia.org/wiki/White_Earth,_North_Dakota",1180037919,C
Midwest,West North Central,North Dakota,779261.0,"Fingal, North Dakota","https://en.wikipedia.org/wiki/Fingal,_North_Dakota",1165746908,C
Midwest,West North Central,North Dakota,779261.0,"Spiritwood Lake, North Dakota","https://en.wikipedia.org/wiki/Spiritwood_Lake,_North_Dakota",1173216937,Start
Midwest,West North Central,North Dakota,779261.0,"Deering, North Dakota","https://en.wikipedia.org/wiki/Deering,_North_Dakota",1178770783,C
Midwest,West North Central,North Dakota,779261.0,"Douglas, North Dakota","https://en.wikipedia.org/wiki/Douglas,_North_Dakota",1173836896,C
Midwest,West North Central,North Dakota,779261.0,"Esmond, North Dakota","https://en.wikipedia.org/wiki/Esmond,_North_Dakota",1172734160,C
Midwest,West North Central,North Dakota,779261.0,"Rocklake, North Dakota","https://en.wikipedia.org/wiki/Rocklake,_North_Dakota",1172705935,C
Midwest,West North Central,North Dakota,779261.0,"Pisek, North Dakota","https://en.wikipedia.org/wiki/Pisek,_North_Dakota",1172661340,C
Midwest,West North Central,North Dakota,779261.0,"Ross, North Dakota","https://en.wikipedia.org/wiki/Ross,_North_Dakota",1173995643,C
Midwest,West North Central,North Dakota,779261.0,"Maxbass, North Dakota","https://en.wikipedia.org/wiki/Maxbass,_North_Dakota",1173717209,C
Midwest,West North Central,North Dakota,779261.0,"Buchanan, North Dakota","https://en.wikipedia.org/wiki/Buchanan,_North_Dakota",1173212327,C
Midwest,West North Central,North Dakota,779261.0,"Montpelier, North Dakota","https://en.wikipedia.org/wiki/Montpelier,_North_Dakota",1173215790,C
Midwest,West North Central,North Dakota,779261.0,"Sharon, North Dakota","https://en.wikipedia.org/wiki/Sharon,_North_Dakota",1172869271,C
Midwest,West North Central,North Dakota,779261.0,"Amenia, North Dakota","https://en.wikipedia.org/wiki/Amenia,_North_Dakota",1173062113,C
Midwest,West North Central,North Dakota,779261.0,"Dodge, North Dakota","https://en.wikipedia.org/wiki/Dodge,_North_Dakota",1174049245,C
Midwest,West North Central,North Dakota,779261.0,"Golva, North Dakota","https://en.wikipedia.org/wiki/Golva,_North_Dakota",1165748190,C
Midwest,West North Central,North Dakota,779261.0,"Karlsruhe, North Dakota","https://en.wikipedia.org/wiki/Karlsruhe,_North_Dakota",1173707329,C
Midwest,West North Central,North Dakota,779261.0,"Zeeland, North Dakota","https://en.wikipedia.org/wiki/Zeeland,_North_Dakota",1173495440,C
Midwest,West North Central,North Dakota,779261.0,"Lehr, North Dakota","https://en.wikipedia.org/wiki/Lehr,_North_Dakota",1173489175,C
Midwest,West North Central,North Dakota,779261.0,"Dwight, North Dakota","https://en.wikipedia.org/wiki/Dwight,_North_Dakota",1173022874,C
Midwest,West North Central,North Dakota,779261.0,"Epping, North Dakota","https://en.wikipedia.org/wiki/Epping,_North_Dakota",1173891442,C
Midwest,West North Central,North Dakota,779261.0,"Dazey, North Dakota","https://en.wikipedia.org/wiki/Dazey,_North_Dakota",1165646297,C
Midwest,West North Central,North Dakota,779261.0,"Pekin, North Dakota","https://en.wikipedia.org/wiki/Pekin,_North_Dakota",1172744286,C
Midwest,West North Central,North Dakota,779261.0,"Dawson, North Dakota","https://en.wikipedia.org/wiki/Dawson,_North_Dakota",1179014848,C
Midwest,West North Central,North Dakota,779261.0,"Donnybrook, North Dakota","https://en.wikipedia.org/wiki/Donnybrook,_North_Dakota",1173833403,C
Midwest,West North Central,North Dakota,779261.0,"Cogswell, North Dakota","https://en.wikipedia.org/wiki/Cogswell,_North_Dakota",1173038287,C
Midwest,West North Central,North Dakota,779261.0,"Mountain, North Dakota","https://en.wikipedia.org/wiki/Mountain,_North_Dakota",1172574819,C
Midwest,West North Central,North Dakota,779261.0,"Hague, North Dakota","https://en.wikipedia.org/wiki/Hague,_North_Dakota",1173496318,C
Midwest,West North Central,North Dakota,779261.0,"Havana, North Dakota","https://en.wikipedia.org/wiki/Havana,_North_Dakota",1173040422,C
Midwest,West North Central,North Dakota,779261.0,"Mantador, North Dakota","https://en.wikipedia.org/wiki/Mantador,_North_Dakota",1173026369,C
Midwest,West North Central,North Dakota,779261.0,"Solen, North Dakota","https://en.wikipedia.org/wiki/Solen,_North_Dakota",1178765386,C
Midwest,West North Central,North Dakota,779261.0,"Butte, North Dakota","https://en.wikipedia.org/wiki/Butte,_North_Dakota",1174005283,C
Midwest,West North Central,North Dakota,779261.0,"Benedict, North Dakota","https://en.wikipedia.org/wiki/Benedict,_North_Dakota",1174004617,C
Midwest,West North Central,North Dakota,779261.0,"Coleharbor, North Dakota","https://en.wikipedia.org/wiki/Coleharbor,_North_Dakota",1177436220,C
Midwest,West North Central,North Dakota,779261.0,"Sentinel Butte, North Dakota","https://en.wikipedia.org/wiki/Sentinel_Butte,_North_Dakota",1165901284,C
Midwest,West North Central,North Dakota,779261.0,"Balta, North Dakota","https://en.wikipedia.org/wiki/Balta,_North_Dakota",1176797366,C
Midwest,West North Central,North Dakota,779261.0,"Jud, North Dakota","https://en.wikipedia.org/wiki/Jud,_North_Dakota",1165751382,C
Midwest,West North Central,North Dakota,779261.0,"Kathryn, North Dakota","https://en.wikipedia.org/wiki/Kathryn,_North_Dakota",1165751891,C
Midwest,West North Central,North Dakota,779261.0,"McHenry, North Dakota","https://en.wikipedia.org/wiki/McHenry,_North_Dakota",1173211321,C
Midwest,West North Central,North Dakota,779261.0,"Martin, North Dakota","https://en.wikipedia.org/wiki/Martin,_North_Dakota",1173669807,C
Midwest,West North Central,North Dakota,779261.0,"Flaxton, North Dakota","https://en.wikipedia.org/wiki/Flaxton,_North_Dakota",1173870403,C
Midwest,West North Central,North Dakota,779261.0,"Hurdsfield, North Dakota","https://en.wikipedia.org/wiki/Hurdsfield,_North_Dakota",1173439892,Start
Midwest,West North Central,North Dakota,779261.0,"Cleveland, North Dakota","https://en.wikipedia.org/wiki/Cleveland,_North_Dakota",1173212759,C
Midwest,West North Central,North Dakota,779261.0,"Tuttle, North Dakota","https://en.wikipedia.org/wiki/Tuttle,_North_Dakota",1177496233,C
Midwest,West North Central,North Dakota,779261.0,"Verona, North Dakota","https://en.wikipedia.org/wiki/Verona,_North_Dakota",1165906180,C
Midwest,West North Central,North Dakota,779261.0,"Fullerton, North Dakota","https://en.wikipedia.org/wiki/Fullerton,_North_Dakota",1173491381,C
Midwest,West North Central,North Dakota,779261.0,"Pettibone, North Dakota","https://en.wikipedia.org/wiki/Pettibone,_North_Dakota",1173444476,C
Midwest,West North Central,North Dakota,779261.0,"North River, North Dakota","https://en.wikipedia.org/wiki/North_River,_North_Dakota",1173131063,C
Midwest,West North Central,North Dakota,779261.0,"Prairie Rose, North Dakota","https://en.wikipedia.org/wiki/Prairie_Rose,_North_Dakota",1173132321,C
Midwest,West North Central,North Dakota,779261.0,"Grace City, North Dakota","https://en.wikipedia.org/wiki/Grace_City,_North_Dakota",1173210881,C
Midwest,West North Central,North Dakota,779261.0,"Briarwood, North Dakota","https://en.wikipedia.org/wiki/Briarwood,_North_Dakota",1173061925,Start
Midwest,West North Central,North Dakota,779261.0,"Dickey, North Dakota","https://en.wikipedia.org/wiki/Dickey,_North_Dakota",1165646864,C
Midwest,West North Central,North Dakota,779261.0,"Great Bend, North Dakota","https://en.wikipedia.org/wiki/Great_Bend,_North_Dakota",1173024845,GA
Midwest,West North Central,North Dakota,779261.0,"Alamo, North Dakota","https://en.wikipedia.org/wiki/Alamo,_North_Dakota",1173888821,C
Midwest,West North Central,North Dakota,779261.0,"Nome, North Dakota","https://en.wikipedia.org/wiki/Nome,_North_Dakota",1165895638,Start
Midwest,West North Central,North Dakota,779261.0,"Warwick, North Dakota","https://en.wikipedia.org/wiki/Warwick,_North_Dakota",1172731937,C
Midwest,West North Central,North Dakota,779261.0,"Bathgate, North Dakota","https://en.wikipedia.org/wiki/Bathgate,_North_Dakota",1172528493,C
Midwest,West North Central,North Dakota,779261.0,"Rogers, North Dakota","https://en.wikipedia.org/wiki/Rogers,_North_Dakota",1165900086,C
Midwest,West North Central,North Dakota,779261.0,"Hamilton, North Dakota","https://en.wikipedia.org/wiki/Hamilton,_North_Dakota",1174136860,C
Midwest,West North Central,North Dakota,779261.0,"Woodworth, North Dakota","https://en.wikipedia.org/wiki/Woodworth,_North_Dakota",1173217697,C
Midwest,West North Central,North Dakota,779261.0,"Pingree, North Dakota","https://en.wikipedia.org/wiki/Pingree,_North_Dakota",1173216227,C
Midwest,West North Central,North Dakota,779261.0,"Voltaire, North Dakota","https://en.wikipedia.org/wiki/Voltaire,_North_Dakota",1173710836,C
Midwest,West North Central,North Dakota,779261.0,"Alice, North Dakota","https://en.wikipedia.org/wiki/Alice,_North_Dakota",1173058432,C
Midwest,West North Central,North Dakota,779261.0,"Niagara, North Dakota","https://en.wikipedia.org/wiki/Niagara,_North_Dakota",1172839791,C
Midwest,West North Central,North Dakota,779261.0,"Wolford, North Dakota","https://en.wikipedia.org/wiki/Wolford,_North_Dakota",1172719855,C
Midwest,West North Central,North Dakota,779261.0,"Milton, North Dakota","https://en.wikipedia.org/wiki/Milton,_North_Dakota",1172648351,C
Midwest,West North Central,North Dakota,779261.0,"Barney, North Dakota","https://en.wikipedia.org/wiki/Barney,_North_Dakota",1172899049,C
Midwest,West North Central,North Dakota,779261.0,"Forbes, North Dakota","https://en.wikipedia.org/wiki/Forbes,_North_Dakota",1173491005,C
Midwest,West North Central,North Dakota,779261.0,"Souris, North Dakota","https://en.wikipedia.org/wiki/Souris,_North_Dakota",1173723391,C
Midwest,West North Central,North Dakota,779261.0,"Tolley, North Dakota","https://en.wikipedia.org/wiki/Tolley,_North_Dakota",1173812251,C
Midwest,West North Central,North Dakota,779261.0,"Courtenay, North Dakota","https://en.wikipedia.org/wiki/Courtenay,_North_Dakota",1173213150,C
Midwest,West North Central,North Dakota,779261.0,"Inkster, North Dakota","https://en.wikipedia.org/wiki/Inkster,_North_Dakota",1172837589,C
Midwest,West North Central,North Dakota,779261.0,"Landa, North Dakota","https://en.wikipedia.org/wiki/Landa,_North_Dakota",1173716297,C
Midwest,West North Central,North Dakota,779261.0,"Cayuga, North Dakota","https://en.wikipedia.org/wiki/Cayuga,_North_Dakota",1173037677,C
Midwest,West North Central,North Dakota,779261.0,"Fredonia, North Dakota","https://en.wikipedia.org/wiki/Fredonia,_North_Dakota",1173487420,C
Midwest,West North Central,North Dakota,779261.0,"Robinson, North Dakota","https://en.wikipedia.org/wiki/Robinson,_North_Dakota",1173444853,C
Midwest,West North Central,North Dakota,779261.0,"Regan, North Dakota","https://en.wikipedia.org/wiki/Regan,_North_Dakota",1178953433,GA
Midwest,West North Central,North Dakota,779261.0,"Canton City, North Dakota","https://en.wikipedia.org/wiki/Canton_City,_North_Dakota",1172572168,C
Midwest,West North Central,North Dakota,779261.0,"Ardoch, North Dakota","https://en.wikipedia.org/wiki/Ardoch,_North_Dakota",1172656265,C
Midwest,West North Central,North Dakota,779261.0,"Berlin, North Dakota","https://en.wikipedia.org/wiki/Berlin,_North_Dakota",1165535977,Start
Midwest,West North Central,North Dakota,779261.0,"Brocket, North Dakota","https://en.wikipedia.org/wiki/Brocket,_North_Dakota",1172670698,C
Midwest,West North Central,North Dakota,779261.0,"Clifford, North Dakota","https://en.wikipedia.org/wiki/Clifford,_North_Dakota",1172852913,C
Midwest,West North Central,North Dakota,779261.0,"Egeland, North Dakota","https://en.wikipedia.org/wiki/Egeland,_North_Dakota",1172687414,C
Midwest,West North Central,North Dakota,779261.0,"Fortuna, North Dakota","https://en.wikipedia.org/wiki/Fortuna,_North_Dakota",1173878173,C
Midwest,West North Central,North Dakota,779261.0,"Alsen, North Dakota","https://en.wikipedia.org/wiki/Alsen,_North_Dakota",1172585298,C
