regional_division,state,population,article_title,revision_id,article_quality
East North Central,Michigan,10034113.0,"Deckerville, Michigan",1166849958,Start
East North Central,Michigan,10034113.0,"Deep River Township, Michigan",1166850014,Start
East North Central,Michigan,10034113.0,"Deerfield Township, Isabella County, Michigan",1166850151,Start
East North Central,Michigan,10034113.0,"Deerfield Township, Lapeer County, Michigan",1166850159,Start
East North Central,Michigan,10034113.0,"Deerfield, Michigan",1166850197,C
East North Central,Michigan,10034113.0,"Deerfield Township, Lenawee County, Michigan",1174677376,Start
East North Central,Michigan,10034113.0,"Deerfield Township, Livingston County, Michigan",1166850167,C
East North Central,Michigan,10034113.0,"Deerfield Township, Mecosta County, Michigan",1175087306,C
East North Central,Michigan,10034113.0,"Delaware Township, Michigan",1174677491,C
East North Central,Michigan,10034113.0,"Delhi Charter Township, Michigan",1177398947,C
East North Central,Michigan,10034113.0,"Delta Charter Township, Michigan",1141957344,C
East North Central,Michigan,10034113.0,"Denmark Township, Michigan",1166850738,Start
East North Central,Michigan,10034113.0,"Denton Township, Michigan",1166850852,Start
East North Central,Michigan,10034113.0,"Denver Township, Isabella County, Michigan",1174677630,C
East North Central,Michigan,10034113.0,"Denver Township, Newaygo County, Michigan",1166850894,Start
East North Central,Michigan,10034113.0,"Detour Township, Michigan",1174677687,Start
East North Central,Michigan,10034113.0,"DeTour Village, Michigan",1166849798,C
East North Central,Michigan,10034113.0,Detroit,1180097692,B
East North Central,Michigan,10034113.0,"DeWitt, Michigan",1167462140,C
East North Central,Michigan,10034113.0,"DeWitt Charter Township, Michigan",1132507834,C
East North Central,Michigan,10034113.0,"Dexter, Michigan",1170083147,C
East North Central,Michigan,10034113.0,"Dexter Township, Michigan",1166851270,GA
East North Central,Michigan,10034113.0,"Dickson Township, Michigan",1174677797,C
East North Central,Michigan,10034113.0,"Dimondale, Michigan",1166851643,C
East North Central,Michigan,10034113.0,"Dorr Township, Michigan",1176701461,C
East North Central,Michigan,10034113.0,"Douglas, Michigan",1170754690,C
East North Central,Michigan,10034113.0,"Douglass Township, Michigan",1166852897,Start
East North Central,Michigan,10034113.0,"Dover Township, Lake County, Michigan",1174678012,Start
East North Central,Michigan,10034113.0,"Dover Township, Lenawee County, Michigan",1166852947,Start
East North Central,Michigan,10034113.0,"Dover Township, Otsego County, Michigan",1174678040,Start
East North Central,Michigan,10034113.0,"Dowagiac, Michigan",1138393902,C
East North Central,Michigan,10034113.0,"Doyle Township, Michigan",1168638628,Stub
East North Central,Michigan,10034113.0,"Drummond Township, Michigan",1161152443,GA
East North Central,Michigan,10034113.0,"Dryden, Michigan",1166854329,C
East North Central,Michigan,10034113.0,"Dryden Township, Michigan",1166854325,Start
East North Central,Michigan,10034113.0,"Duncan Township, Michigan",1174678318,Start
East North Central,Michigan,10034113.0,"Dundee, Michigan",1174797548,C
East North Central,Michigan,10034113.0,"Dundee Township, Michigan",1172003079,C
East North Central,Michigan,10034113.0,"Duplain Township, Michigan",1174678429,Start
East North Central,Michigan,10034113.0,"Durand, Michigan",1172296560,C
East North Central,Michigan,10034113.0,"Dwight Township, Michigan",1174678467,Start
East North Central,Michigan,10034113.0,"Eagle, Michigan",1166855451,C
East North Central,Michigan,10034113.0,"Eagle Township, Michigan",1174678564,Start
East North Central,Michigan,10034113.0,"Eagle Harbor Township, Michigan",1174678496,C
East North Central,Michigan,10034113.0,"East Bay Township, Michigan",1138001086,C
East North Central,Michigan,10034113.0,"East China Township, Michigan",1169586518,C
East North Central,Michigan,10034113.0,"East Grand Rapids, Michigan",1173242918,GA
East North Central,Michigan,10034113.0,"East Jordan, Michigan",1165553360,GA
East North Central,Michigan,10034113.0,"Eastlake, Michigan",1168220111,C
East North Central,Michigan,10034113.0,"East Lansing, Michigan",1178262553,C
East North Central,Michigan,10034113.0,"Easton Township, Michigan",1166991577,Start
East North Central,Michigan,10034113.0,"Eastpointe, Michigan",1177926179,C
East North Central,Michigan,10034113.0,"East Tawas, Michigan",1155701334,C
East North Central,Michigan,10034113.0,"Eaton Township, Michigan",1132565132,Start
East North Central,Michigan,10034113.0,"Eaton Rapids, Michigan",1176874237,GA
East North Central,Michigan,10034113.0,"Eaton Rapids Township, Michigan",1132565112,Start
East North Central,Michigan,10034113.0,"Eau Claire, Michigan",1166991722,C
East North Central,Michigan,10034113.0,"Echo Township, Michigan",1174678899,Start
East North Central,Michigan,10034113.0,"Eckford Township, Michigan",1174678924,Start
East North Central,Michigan,10034113.0,"Ecorse, Michigan",1132565198,GA
East North Central,Michigan,10034113.0,"Eden Township, Lake County, Michigan",1174679109,C
East North Central,Michigan,10034113.0,"Eden Township, Mason County, Michigan",1174679125,C
East North Central,Michigan,10034113.0,"Edenville Township, Michigan",1166992286,Start
East North Central,Michigan,10034113.0,"Edmore, Michigan",1166992533,C
East North Central,Michigan,10034113.0,"Edwards Township, Michigan",1174679273,C
East North Central,Michigan,10034113.0,"Edwardsburg, Michigan",1166992661,C
East North Central,Michigan,10034113.0,"Egelston Township, Michigan",1177514282,Start
East North Central,Michigan,10034113.0,"Elba Township, Gratiot County, Michigan",1174679348,Start
East North Central,Michigan,10034113.0,"Elba Township, Lapeer County, Michigan",1166993036,C
East North Central,Michigan,10034113.0,"Elberta, Michigan",1166993085,C
East North Central,Michigan,10034113.0,"Elbridge Township, Michigan",1174679390,Start
East North Central,Michigan,10034113.0,"Elk Township, Lake County, Michigan",1174679580,Start
East North Central,Michigan,10034113.0,"Elk Township, Sanilac County, Michigan",1174679597,Start
East North Central,Michigan,10034113.0,"Elkland Township, Michigan",1166993748,Start
East North Central,Michigan,10034113.0,"Elk Rapids, Michigan",1169895196,C
East North Central,Michigan,10034113.0,"Elk Rapids Township, Michigan",1166993545,C
East North Central,Michigan,10034113.0,"Elkton, Michigan",1166993800,C
East North Central,Michigan,10034113.0,"Ellington Township, Michigan",1174679688,Start
East North Central,Michigan,10034113.0,"Ellis Township, Michigan",1174679710,C
East North Central,Michigan,10034113.0,"Ellsworth, Michigan",1166994142,C
East North Central,Michigan,10034113.0,"Ellsworth Township, Michigan",1174679762,Start
East North Central,Michigan,10034113.0,"Elmer Township, Oscoda County, Michigan",1174680422,Start
East North Central,Michigan,10034113.0,"Elmer Township, Sanilac County, Michigan",1174680450,Start
East North Central,Michigan,10034113.0,"Elmira Township, Michigan",1174680470,Start
East North Central,Michigan,10034113.0,"Elm River Township, Michigan",1174680367,C
East North Central,Michigan,10034113.0,"Elmwood Township, Leelanau County, Michigan",1165320175,C
East North Central,Michigan,10034113.0,"Elmwood Township, Tuscola County, Michigan",1174680526,C
East North Central,Michigan,10034113.0,"Elsie, Michigan",1166994944,C
East North Central,Michigan,10034113.0,"Ely Township, Michigan",1174680561,GA
East North Central,Michigan,10034113.0,"Emerson Township, Michigan",1174680675,Start
East North Central,Michigan,10034113.0,"Emmett Charter Township, Michigan",1132566344,C
East North Central,Michigan,10034113.0,"Emmett, Michigan",1166995395,Start
East North Central,Michigan,10034113.0,"Emmett Township, St. Clair County, Michigan",1174680698,Start
East North Central,Michigan,10034113.0,"Empire, Michigan",1171038167,C
East North Central,Michigan,10034113.0,"Empire Township, Michigan",1166995443,C
East North Central,Michigan,10034113.0,"Ensign Township, Michigan",1174680782,Start
East North Central,Michigan,10034113.0,"Ensley Township, Michigan",1166995867,Start
East North Central,Michigan,10034113.0,"Enterprise Township, Michigan",1174680894,Start
East North Central,Michigan,10034113.0,"Erie Township, Michigan",1166996151,GA
East North Central,Michigan,10034113.0,"Erwin Township, Michigan",1174681113,Start
East North Central,Michigan,10034113.0,"Escanaba, Michigan",1162040412,C
East North Central,Michigan,10034113.0,"Escanaba Township, Michigan",1174681133,Start
East North Central,Michigan,10034113.0,"Essex Township, Michigan",1174681156,Start
East North Central,Michigan,10034113.0,"Essexville, Michigan",1177114091,C
East North Central,Michigan,10034113.0,"Estral Beach, Michigan",1166996473,C
East North Central,Michigan,10034113.0,"Eureka Township, Michigan",1132566956,Start
East North Central,Michigan,10034113.0,"Evangeline Township, Michigan",1166996809,C
East North Central,Michigan,10034113.0,"Evart, Michigan",1156147744,C
East North Central,Michigan,10034113.0,"Evart Township, Michigan",1166996877,Start
East North Central,Michigan,10034113.0,"Eveline Township, Michigan",1166996889,C
East North Central,Michigan,10034113.0,"Everett Township, Michigan",1174681361,Start
East North Central,Michigan,10034113.0,"Evergreen Township, Montcalm County, Michigan",1166996996,Start
East North Central,Michigan,10034113.0,"Evergreen Township, Sanilac County, Michigan",1174681396,Start
East North Central,Michigan,10034113.0,"Ewing Township, Michigan",1174681421,Start
East North Central,Michigan,10034113.0,"Excelsior Township, Michigan",1174681441,Start
East North Central,Michigan,10034113.0,"Exeter Township, Michigan",1172172947,C
East North Central,Michigan,10034113.0,"Fabius Township, Michigan",1166997631,Start
East North Central,Michigan,10034113.0,"Fairbanks Township, Michigan",1174681543,C
East North Central,Michigan,10034113.0,"Fairfield Township, Lenawee County, Michigan",1174681593,B
East North Central,Michigan,10034113.0,"Fairfield Township, Shiawassee County, Michigan",1174681606,C
East North Central,Michigan,10034113.0,"Fairgrove, Michigan",1175801068,C
East North Central,Michigan,10034113.0,"Fairgrove Township, Michigan",1174681717,Start
East North Central,Michigan,10034113.0,"Fairhaven Township, Michigan",1166998026,C
East North Central,Michigan,10034113.0,"Fairplain Township, Michigan",1174681756,Start
East North Central,Michigan,10034113.0,"Faithorn Township, Michigan",1178921734,C
East North Central,Michigan,10034113.0,"Farmington, Michigan",1158524519,C
East North Central,Michigan,10034113.0,"Farmington Hills, Michigan",1179721327,C
East North Central,Michigan,10034113.0,"Farwell, Michigan",1167014193,C
East North Central,Michigan,10034113.0,"Fawn River Township, Michigan",1167014250,Start
East North Central,Michigan,10034113.0,"Fayette Township, Michigan",1167014330,Start
East North Central,Michigan,10034113.0,"Felch Township, Michigan",1174682225,C
East North Central,Michigan,10034113.0,"Fennville, Michigan",1175518412,C
East North Central,Michigan,10034113.0,"Fenton, Michigan",1178089105,C
East North Central,Michigan,10034113.0,"Fenton Township, Michigan",1132568505,C
East North Central,Michigan,10034113.0,"Ferndale, Michigan",1179784518,GA
East North Central,Michigan,10034113.0,"Ferris Township, Michigan",1174682359,Start
East North Central,Michigan,10034113.0,"Ferry Township, Michigan",1174682378,Start
East North Central,Michigan,10034113.0,"Ferrysburg, Michigan",1132568692,C
East North Central,Michigan,10034113.0,"Fife Lake, Michigan",1167014852,C
East North Central,Michigan,10034113.0,"Fife Lake Township, Michigan",1174682513,C
East North Central,Michigan,10034113.0,"Filer Charter Township, Michigan",1174457956,C
East North Central,Michigan,10034113.0,"Fillmore Township, Michigan",1170700676,Start
East North Central,Michigan,10034113.0,"Flat Rock, Michigan",1158464918,C
East North Central,Michigan,10034113.0,"Flint, Michigan",1179260972,B
East North Central,Michigan,10034113.0,"Flint Charter Township, Michigan",181415334,Stub
East North Central,Michigan,10034113.0,"Florence Township, Michigan",1174682969,Start
East North Central,Michigan,10034113.0,"Flowerfield Township, Michigan",1174698287,Start
East North Central,Michigan,10034113.0,"Flushing, Michigan",1177548789,B
East North Central,Michigan,10034113.0,"Flushing Charter Township, Michigan",181417024,Stub
East North Central,Michigan,10034113.0,"Flynn Township, Michigan",1174698335,Start
East North Central,Michigan,10034113.0,"Ford River Township, Michigan",1174698389,Start
East North Central,Michigan,10034113.0,"Forest Township, Cheboygan County, Michigan",1174698478,Start
East North Central,Michigan,10034113.0,"Forest Township, Genesee County, Michigan",1167016318,C
East North Central,Michigan,10034113.0,"Forest Township, Missaukee County, Michigan",1174698493,Start
East North Central,Michigan,10034113.0,"Forester Township, Michigan",1167016367,Start
East North Central,Michigan,10034113.0,"Forest Home Township, Michigan",1167016259,Start
East North Central,Michigan,10034113.0,"Forestville, Michigan",1167016376,Start
East North Central,Michigan,10034113.0,"Fork Township, Michigan",1175220521,C
East North Central,Michigan,10034113.0,"Forsyth Township, Michigan",1174698565,C
East North Central,Michigan,10034113.0,"Fort Gratiot Charter Township, Michigan",181429164,Stub
East North Central,Michigan,10034113.0,"Foster Township, Michigan",1174698723,C
East North Central,Michigan,10034113.0,"Fountain, Michigan",1172058384,C
East North Central,Michigan,10034113.0,"Fowler, Michigan",1167017056,C
East North Central,Michigan,10034113.0,"Fowlerville, Michigan",1167017072,C
East North Central,Michigan,10034113.0,"Frankenlust Township, Michigan",1167017264,C
East North Central,Michigan,10034113.0,"Frankenmuth, Michigan",1179051507,C
East North Central,Michigan,10034113.0,"Frankenmuth Township, Michigan",1174698870,C
East North Central,Michigan,10034113.0,"Frankfort, Michigan",1167330452,C
East North Central,Michigan,10034113.0,"Franklin Township, Clare County, Michigan",1174698905,C
East North Central,Michigan,10034113.0,"Franklin Township, Houghton County, Michigan",1173131769,Start
East North Central,Michigan,10034113.0,"Franklin Township, Lenawee County, Michigan",1167017506,B
East North Central,Michigan,10034113.0,"Franklin, Michigan",1175833662,C
East North Central,Michigan,10034113.0,"Fraser Township, Michigan",1167017684,C
East North Central,Michigan,10034113.0,"Fraser, Michigan",1162379459,C
East North Central,Michigan,10034113.0,"Frederic Township, Michigan",1174698961,C
East North Central,Michigan,10034113.0,"Fredonia Township, Michigan",1167017784,Start
East North Central,Michigan,10034113.0,"Freedom Township, Michigan",1174699002,C
East North Central,Michigan,10034113.0,"Freeman Township, Michigan",1167017920,C
East North Central,Michigan,10034113.0,"Freeport, Michigan",1167017973,Start
East North Central,Michigan,10034113.0,"Free Soil, Michigan",1172059196,C
East North Central,Michigan,10034113.0,"Free Soil Township, Michigan",1174698979,C
East North Central,Michigan,10034113.0,"Fremont Township, Isabella County, Michigan",1174703097,Start
East North Central,Michigan,10034113.0,"Fremont, Michigan",1180051686,C
East North Central,Michigan,10034113.0,"Fremont Township, Saginaw County, Michigan",1174703113,C
East North Central,Michigan,10034113.0,"Fremont Township, Sanilac County, Michigan",1174703126,Start
East North Central,Michigan,10034113.0,"Fremont Township, Tuscola County, Michigan",1167018089,Start
East North Central,Michigan,10034113.0,"Frenchtown Township, Michigan",529033936,Stub
East North Central,Michigan,10034113.0,"Friendship Township, Michigan",1174703274,Start
East North Central,Michigan,10034113.0,"Frost Township, Michigan",1167018416,C
East North Central,Michigan,10034113.0,"Fruitland Township, Michigan",1167018449,Start
East North Central,Michigan,10034113.0,"Fruitport, Michigan",1167018473,C
East North Central,Michigan,10034113.0,"Fruitport Charter Township, Michigan",1132675216,Start
East North Central,Michigan,10034113.0,"Fulton Township, Michigan",1167018655,Start
East North Central,Michigan,10034113.0,"Gaastra, Michigan",1168711778,C
East North Central,Michigan,10034113.0,"Gagetown, Michigan",1167018869,Start
East North Central,Michigan,10034113.0,"Gaines, Michigan",1169687699,C
East North Central,Michigan,10034113.0,"Gaines Township, Genesee County, Michigan",1167018876,C
East North Central,Michigan,10034113.0,"Gaines Township, Kent County, Michigan",1132675356,C
East North Central,Michigan,10034113.0,"Galesburg, Michigan",1136720130,C
East North Central,Michigan,10034113.0,"Galien, Michigan",1167019032,C
East North Central,Michigan,10034113.0,"Galien Township, Michigan",1167019030,C
East North Central,Michigan,10034113.0,"Ganges Township, Michigan",1172054769,C
East North Central,Michigan,10034113.0,"Garden, Michigan",1167019316,C
East North Central,Michigan,10034113.0,"Garden Township, Michigan",1174703520,C
East North Central,Michigan,10034113.0,"Garden City, Michigan",1142161944,C
East North Central,Michigan,10034113.0,"Garfield Township, Bay County, Michigan",1174703566,C
East North Central,Michigan,10034113.0,"Garfield Township, Clare County, Michigan",1167019398,C
East North Central,Michigan,10034113.0,"Garfield Township, Grand Traverse County, Michigan",1160039868,C
East North Central,Michigan,10034113.0,"Garfield Township, Kalkaska County, Michigan",1174703576,Start
East North Central,Michigan,10034113.0,"Garfield Township, Mackinac County, Michigan",1170601263,GA
East North Central,Michigan,10034113.0,"Garfield Township, Newaygo County, Michigan",1167019466,Start
East North Central,Michigan,10034113.0,"Gaylord, Michigan",1176780264,GA
East North Central,Michigan,10034113.0,"Genesee Township, Michigan",1132676044,GA
East North Central,Michigan,10034113.0,"Geneva Township, Midland County, Michigan",1167020094,Start
East North Central,Michigan,10034113.0,"Geneva Township, Van Buren County, Michigan",1132676146,Start
East North Central,Michigan,10034113.0,"Genoa Township, Michigan",1169217852,C
East North Central,Michigan,10034113.0,"Georgetown Township, Michigan",1132676232,Start
East North Central,Michigan,10034113.0,"Germfask Township, Michigan",1168638772,Start
East North Central,Michigan,10034113.0,"Gerrish Township, Michigan",1167020449,C
East North Central,Michigan,10034113.0,"Gibraltar, Michigan",1132676439,C
East North Central,Michigan,10034113.0,"Gibson Township, Michigan",1174704066,C
East North Central,Michigan,10034113.0,"Gilead Township, Michigan",1174704113,C
East North Central,Michigan,10034113.0,"Gilford Township, Michigan",1174704127,Start
East North Central,Michigan,10034113.0,"Gilmore Township, Benzie County, Michigan",1167020916,Start
East North Central,Michigan,10034113.0,"Gilmore Township, Isabella County, Michigan",1174704283,Start
East North Central,Michigan,10034113.0,"Girard Township, Michigan",1174704311,Start
East North Central,Michigan,10034113.0,"Gladstone, Michigan",1176710347,C
East North Central,Michigan,10034113.0,"Gladwin, Michigan",1179700628,C
East North Central,Michigan,10034113.0,"Gladwin Township, Michigan",1174704344,Start
East North Central,Michigan,10034113.0,"Glen Arbor Township, Michigan",1167021225,C
East North Central,Michigan,10034113.0,"Gobles, Michigan",1157413486,C
East North Central,Michigan,10034113.0,"Golden Township, Michigan",1167125287,C
East North Central,Michigan,10034113.0,"Goodar Township, Michigan",1174704734,C
East North Central,Michigan,10034113.0,"Goodland Township, Michigan",1174704762,C
East North Central,Michigan,10034113.0,"Goodrich, Michigan",1167125629,C
East North Central,Michigan,10034113.0,"Goodwell Township, Michigan",1174704884,Start
East North Central,Michigan,10034113.0,"Gore Township, Michigan",1174704919,Start
East North Central,Michigan,10034113.0,"Gourley Township, Michigan",1179485791,Start
East North Central,Michigan,10034113.0,"Grand Beach, Michigan",1167126275,GA
East North Central,Michigan,10034113.0,"Grand Blanc, Michigan",1134930438,GA
East North Central,Michigan,10034113.0,"Grand Blanc Charter Township, Michigan",182556650,Stub
East North Central,Michigan,10034113.0,"Grand Haven, Michigan",1172396859,C
East North Central,Michigan,10034113.0,"Grand Haven Charter Township, Michigan",1137455810,Start
East North Central,Michigan,10034113.0,"Grand Island Township, Michigan",1179048556,C
East North Central,Michigan,10034113.0,"Grand Ledge, Michigan",1154883105,C
East North Central,Michigan,10034113.0,"Grand Rapids, Michigan",1180180493,B
East North Central,Michigan,10034113.0,"Grand Rapids Charter Township, Michigan",1161681222,C
East North Central,Michigan,10034113.0,"Grandville, Michigan",1171589586,GA
East North Central,Michigan,10034113.0,"Grant Township, Cheboygan County, Michigan",1174705439,Start
East North Central,Michigan,10034113.0,"Grant Township, Clare County, Michigan",1167126819,C
East North Central,Michigan,10034113.0,"Grant Township, Grand Traverse County, Michigan",1174705449,C
East North Central,Michigan,10034113.0,"Grant Township, Huron County, Michigan",1174705458,Start
East North Central,Michigan,10034113.0,"Grant Township, Iosco County, Michigan",1167126917,Start
East North Central,Michigan,10034113.0,"Grant Township, Keweenaw County, Michigan",1174705473,GA
East North Central,Michigan,10034113.0,"Grant Township, Mason County, Michigan",1174705476,C
East North Central,Michigan,10034113.0,"Grant Township, Mecosta County, Michigan",1175224860,Start
East North Central,Michigan,10034113.0,"Grant, Michigan",1132678655,C
East North Central,Michigan,10034113.0,"Grant Township, Newaygo County, Michigan",1167126966,Start
East North Central,Michigan,10034113.0,"Grant Township, Oceana County, Michigan",1167126979,Start
East North Central,Michigan,10034113.0,"Grant Township, St. Clair County, Michigan",1174705498,C
East North Central,Michigan,10034113.0,"Grass Lake, Michigan",1167127266,C
East North Central,Michigan,10034113.0,"Grass Lake Charter Township, Michigan",1164493942,C
East North Central,Michigan,10034113.0,"Grattan Township, Michigan",1171955925,C
East North Central,Michigan,10034113.0,"Grayling, Michigan",1179374916,GA
East North Central,Michigan,10034113.0,"Grayling Charter Township, Michigan",1174705667,GA
East North Central,Michigan,10034113.0,"Green Township, Michigan",1174705967,Start
East North Central,Michigan,10034113.0,"Green Charter Township, Michigan",1178522439,C
East North Central,Michigan,10034113.0,"Greenbush Township, Alcona County, Michigan",1170390469,C
East North Central,Michigan,10034113.0,"Greenbush Township, Clinton County, Michigan",1174706002,C
East North Central,Michigan,10034113.0,"Greendale Township, Michigan",1174706016,Start
East North Central,Michigan,10034113.0,"Green Lake Township, Michigan",1170591921,C
East North Central,Michigan,10034113.0,"Greenland Township, Michigan",1168637013,Start
East North Central,Michigan,10034113.0,"Greenleaf Township, Michigan",1174706078,B
East North Central,Michigan,10034113.0,"Green Oak Township, Michigan",1132679139,C
East North Central,Michigan,10034113.0,"Greenville, Michigan",1171100673,C
East North Central,Michigan,10034113.0,"Greenwood Township, Clare County, Michigan",1174706136,Start
East North Central,Michigan,10034113.0,"Greenwood Township, Oceana County, Michigan",1174706159,Start
East North Central,Michigan,10034113.0,"Greenwood Township, Oscoda County, Michigan",1174706164,Start
East North Central,Michigan,10034113.0,"Greenwood Township, St. Clair County, Michigan",1174706169,C
East North Central,Michigan,10034113.0,"Greenwood Township, Wexford County, Michigan",1174706192,C
East North Central,Michigan,10034113.0,"Grim Township, Michigan",1174706237,C
East North Central,Michigan,10034113.0,"Grosse Ile Township, Michigan",1167128913,FA
East North Central,Michigan,10034113.0,"Grosse Pointe, Michigan",1172753467,C
East North Central,Michigan,10034113.0,"Grosse Pointe Farms, Michigan",1153224592,C
East North Central,Michigan,10034113.0,"Grosse Pointe Park, Michigan",1175383320,C
East North Central,Michigan,10034113.0,"Grosse Pointe Woods, Michigan",1149805225,C
East North Central,Michigan,10034113.0,"Grout Township, Michigan",1174706290,Start
East North Central,Michigan,10034113.0,"Groveland Township, Michigan",1167129074,Start
East North Central,Michigan,10034113.0,"Gun Plain Township, Michigan",1132679963,C
East North Central,Michigan,10034113.0,"Gustin Township, Michigan",1174706410,C
East North Central,Michigan,10034113.0,"Hadley Township, Michigan",1167129727,C
East North Central,Michigan,10034113.0,"Hagar Township, Michigan",1167129849,Start
East North Central,Michigan,10034113.0,"Haight Township, Michigan",1168637115,Stub
East North Central,Michigan,10034113.0,"Hamburg Township, Michigan",1167130403,GA
East North Central,Michigan,10034113.0,"Hamilton Township, Clare County, Michigan",1167130551,C
East North Central,Michigan,10034113.0,"Hamilton Township, Gratiot County, Michigan",1174706609,Start
East North Central,Michigan,10034113.0,"Hamilton Township, Van Buren County, Michigan",1174706618,Start
East North Central,Michigan,10034113.0,"Hamlin Township, Eaton County, Michigan",1132680521,Start
East North Central,Michigan,10034113.0,"Hamlin Township, Mason County, Michigan",1174457298,C
East North Central,Michigan,10034113.0,"Hampton Township, Michigan",1154920681,Start
East North Central,Michigan,10034113.0,"Hamtramck, Michigan",1180195478,B
East North Central,Michigan,10034113.0,"Hancock, Michigan",1178386154,GA
East North Central,Michigan,10034113.0,"Hancock Township, Michigan",1174706876,Start
East North Central,Michigan,10034113.0,"Handy Township, Michigan",1167132353,Start
East North Central,Michigan,10034113.0,"Hanover, Michigan",1167132610,C
East North Central,Michigan,10034113.0,"Hanover Township, Jackson County, Michigan",1167132553,Start
East North Central,Michigan,10034113.0,"Hanover Township, Wexford County, Michigan",1174706929,C
East North Central,Michigan,10034113.0,"Harbor Beach, Michigan",1177674327,C
East North Central,Michigan,10034113.0,"Harbor Springs, Michigan",1178950113,C
East North Central,Michigan,10034113.0,"Haring Charter Township, Michigan",197081841,Stub
East North Central,Michigan,10034113.0,"Harper Woods, Michigan",1176129074,C
East North Central,Michigan,10034113.0,"Harrietta, Michigan",1171423181,C
East North Central,Michigan,10034113.0,"Harris Township, Michigan",1179942326,GA
East North Central,Michigan,10034113.0,"Harrison, Michigan",1175527424,C
East North Central,Michigan,10034113.0,"Harrison Township, Michigan",1167221387,C
East North Central,Michigan,10034113.0,"Harrisville, Michigan",1160941644,C
East North Central,Michigan,10034113.0,"Harrisville Township, Michigan",1170390512,C
East North Central,Michigan,10034113.0,"Hart, Michigan",1149250145,C
East North Central,Michigan,10034113.0,"Hart Township, Michigan",1174707170,Start
East North Central,Michigan,10034113.0,"Hartford, Michigan",1132681454,Start
East North Central,Michigan,10034113.0,"Hartford Township, Michigan",1167133959,Start
East North Central,Michigan,10034113.0,"Hartland Township, Michigan",1167133996,GA
East North Central,Michigan,10034113.0,"Hartwick Township, Michigan",1174707354,Start
East North Central,Michigan,10034113.0,"Hastings, Michigan",1149852084,C
East North Central,Michigan,10034113.0,"Hastings Charter Township, Michigan",1132884885,Start
East North Central,Michigan,10034113.0,"Hatton Township, Michigan",1174707478,C
East North Central,Michigan,10034113.0,"Hawes Township, Michigan",1174707531,C
East North Central,Michigan,10034113.0,"Hay Township, Michigan",1167134672,C
East North Central,Michigan,10034113.0,"Hayes Township, Charlevoix County, Michigan",1167134736,C
East North Central,Michigan,10034113.0,"Hayes Township, Clare County, Michigan",1167134741,C
East North Central,Michigan,10034113.0,"Hayes Township, Otsego County, Michigan",1174707630,Start
East North Central,Michigan,10034113.0,"Haynes Township, Michigan",1174707699,C
East North Central,Michigan,10034113.0,"Hazel Park, Michigan",1160824811,C
East North Central,Michigan,10034113.0,"Hazelton Township, Michigan",1167135030,C
East North Central,Michigan,10034113.0,"Heath Township, Michigan",1167135166,Start
East North Central,Michigan,10034113.0,"Hebron Township, Michigan",1174707846,C
East North Central,Michigan,10034113.0,"Helena Township, Michigan",1167135417,Start
East North Central,Michigan,10034113.0,"Hematite Township, Michigan",1168712535,Start
East North Central,Michigan,10034113.0,"Henderson Township, Michigan",1174708047,C
East North Central,Michigan,10034113.0,"Hendricks Township, Michigan",1170601300,B
East North Central,Michigan,10034113.0,"Henrietta Township, Michigan",1167135866,B
East North Central,Michigan,10034113.0,"Hersey, Michigan",1167136313,Start
East North Central,Michigan,10034113.0,"Hersey Township, Michigan",1167136305,Start
East North Central,Michigan,10034113.0,"Hesperia, Michigan",1167136368,C
East North Central,Michigan,10034113.0,"Hiawatha Township, Michigan",1174708292,Start
East North Central,Michigan,10034113.0,"Higgins Township, Michigan",1174708384,C
East North Central,Michigan,10034113.0,"Highland Township, Oakland County, Michigan",1155701874,C
East North Central,Michigan,10034113.0,"Highland Township, Osceola County, Michigan",1174708457,C
East North Central,Michigan,10034113.0,"Highland Park, Michigan",1171229479,B
East North Central,Michigan,10034113.0,"Hill Township, Michigan",1173734823,Start
East North Central,Michigan,10034113.0,"Hillman, Michigan",1178988815,C
East North Central,Michigan,10034113.0,"Hillman Township, Michigan",1178988220,Start
East North Central,Michigan,10034113.0,"Hillsdale, Michigan",1178746820,C
East North Central,Michigan,10034113.0,"Hillsdale Township, Michigan",1167153650,C
East North Central,Michigan,10034113.0,"Hinton Township, Michigan",1175226403,C
East North Central,Michigan,10034113.0,"Holland Township, Missaukee County, Michigan",1167154379,B
East North Central,Michigan,10034113.0,"Holland, Michigan",1177683866,C
East North Central,Michigan,10034113.0,"Holland Charter Township, Michigan",1132683924,Start
East North Central,Michigan,10034113.0,"Holly, Michigan",1167154609,C
East North Central,Michigan,10034113.0,"Holly Township, Michigan",1167154601,C
East North Central,Michigan,10034113.0,"Holmes Township, Michigan",1179490451,Start
East North Central,Michigan,10034113.0,"Holton Township, Michigan",1167154840,C
East North Central,Michigan,10034113.0,"Home Township, Montcalm County, Michigan",1167154926,C
East North Central,Michigan,10034113.0,"Home Township, Newaygo County, Michigan",1167154927,Start
East North Central,Michigan,10034113.0,"Homer, Michigan",1167155035,C
East North Central,Michigan,10034113.0,"Homer Township, Calhoun County, Michigan",1167154996,C
East North Central,Michigan,10034113.0,"Homer Township, Midland County, Michigan",1167155002,Start
East North Central,Michigan,10034113.0,"Homestead Township, Michigan",1167155057,Start
East North Central,Michigan,10034113.0,"Honor, Michigan",1167155262,C
